NO_PRODUTO;DS_CATEGORIA_PRODUTO;NO_PRINICIPIO_ATIVO;DS_CONCENTRACAO;DS_DESTINACAO;DS_FORMA_FISICA;DS_RESTRICAO_PRESCRICAO;ST_RESTRITO_HOSPITAL;DS_RESTRICAO_USO
CODEX;ANALGESICOS NARCOTICOS;PARACETAMOL;500,000;;COMPRIMIDO SIMPLES;VENDA SOB PRESCRIÇAO MEDICA SUJEITA A RETENCAO DE RECEITA;Não;Adulto e Pediátrico acima de 
CODEX;ANALGESICOS NARCOTICOS;PARACETAMOL;500,000;COMERCIAL;COMPRIMIDO SIMPLES;VENDA SOB PRESCRIÇAO MEDICA SUJEITA A RETENCAO DE RECEITA;Não;Adulto e Pediátrico acima de 
COGIT;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;BROMIDRATO DE GALANTAMINA;20,504;;CÁPSULA DURA DE LIBERAÇÃO PROLONGADA;;Não;Adulto
COGIT;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;BROMIDRATO DE GALANTAMINA;10,252;;CÁPSULA DURA DE LIBERAÇÃO PROLONGADA;;Não;Adulto
COGIT;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;BROMIDRATO DE GALANTAMINA;30,756;;CÁPSULA DURA DE LIBERAÇÃO PROLONGADA;;Não;Adulto
COGLIVE;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;BROMIDRATO DE GALANTAMINA;10,248;;CAPSULA GELATINOSA DURA;;Não;Adulto
COGLIVE;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;BROMIDRATO DE GALANTAMINA;20,496;;CAPSULA GELATINOSA DURA;;Não;Adulto
COGLIVE;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;BROMIDRATO DE GALANTAMINA;30,744;;CAPSULA GELATINOSA DURA;;Não;Adulto
COLACHOFRA;COLAGOGOS E COLERETICOS;BETAÍNA;0,03;COMERCIAL;SOLUÇAO ORAL;INFANTIL;Não informado;Pediátrico
COLACHOFRA;COLAGOGOS E COLERETICOS;BETAÍNA;0,03;COMERCIAL;SOLUÇAO ORAL;VENDA SEM PRESCRIÇAO MEDICA;Não informado;Pediátrico
COLACHOFRA;COLAGOGOS E COLERETICOS;CLORIDRATO DE BETACOL;0,100;COMERCIAL;DRAGEA SIMPLES;INFANTIL;Não informado;Pediátrico
COLACHOFRA;COLAGOGOS E COLERETICOS;CYNARA SCOLYMUS L.;0,1;COMERCIAL;SOLUÇAO ORAL;VENDA SEM PRESCRIÇAO MEDICA;Não informado;Pediátrico
COLACHOFRA;COLAGOGOS E COLERETICOS;CYNARA SCOLYMUS L.;0,100;COMERCIAL;DRAGEA SIMPLES;INFANTIL;Não informado;Pediátrico
COLACHOFRA;COLAGOGOS E COLERETICOS;CYNARA SCOLYMUS L.;0,1;COMERCIAL;SOLUÇAO ORAL;INFANTIL;Não informado;Pediátrico
COLACHOFRA;COLAGOGOS E COLERETICOS;PEUMUS BOLDUS MOLINA;0,005;COMERCIAL;SOLUÇAO ORAL;INFANTIL;Não informado;Pediátrico
COLACHOFRA;COLAGOGOS E COLERETICOS;PEUMUS BOLDUS MOLINA;0,005;COMERCIAL;SOLUÇAO ORAL;VENDA SEM PRESCRIÇAO MEDICA;Não informado;Pediátrico
COLACHOFRA;COLAGOGOS E COLERETICOS;PEUMUS BOLDUS MOLINA;0,050;COMERCIAL;DRAGEA SIMPLES;INFANTIL;Não informado;Pediátrico
COLACHOFRA;COLAGOGOS E COLERETICOS;SOLANUM PANICULATUM L.;0,01;COMERCIAL;SOLUÇAO ORAL;VENDA SEM PRESCRIÇAO MEDICA;Não informado;Pediátrico
COLACHOFRA;COLAGOGOS E COLERETICOS;SOLANUM PANICULATUM L.;0,50;COMERCIAL;DRAGEA SIMPLES;INFANTIL;Não informado;Pediátrico
COLACHOFRA;COLAGOGOS E COLERETICOS;SOLANUM PANICULATUM L.;0,01;COMERCIAL;SOLUÇAO ORAL;INFANTIL;Não informado;Pediátrico
COLACHOFRA;COLAGOGOS E COLERETICOS;SORBITOL;0,5;COMERCIAL;SOLUÇAO ORAL;VENDA SEM PRESCRIÇAO MEDICA;Não informado;Pediátrico
COLACHOFRA;COLAGOGOS E COLERETICOS;SORBITOL;0,300;COMERCIAL;DRAGEA SIMPLES;INFANTIL;Não informado;Pediátrico
COLACHOFRA;COLAGOGOS E COLERETICOS;SORBITOL;0,5;COMERCIAL;SOLUÇAO ORAL;INFANTIL;Não informado;Pediátrico
COLACHOFRA;COLAGOGOS E COLERETICOS;SULFATO DE MAGNÉSIO;0,100;COMERCIAL;DRAGEA SIMPLES;INFANTIL;Não informado;Pediátrico
COLCHIS;ANTIGOTOSOS;COLCHICINA;0,500;COMERCIAL;COMPRIMIDO SIMPLES;VENDA SOB PRESCRICAO MEDICA;Não;Adulto
COLCIBRA;ANTINFLAMATORIOS;CELECOXIBE;100,00;;Cápsula dura;;Não;Adulto
COLCIBRA;ANTINFLAMATORIOS;CELECOXIBE;200,00;;Cápsula dura;;Não;Adulto
COLEBRATO;ANTILIPEMICOS;CIPROFIBRATO;100,000;;COMPRIMIDO SIMPLES;;Não;Adulto
colecoxibe;ANTINFLAMATORIOS;CELECOXIBE;200,0;;CAPSULA GELATINOSA DURA;;Não;Adulto
COLEDUE;ANTILIPEMICOS;EZETIMIBA;10;;COMPRIMIDO SIMPLES;;Não;Adulto
COLIAFT;GLICOCORTICOIDES TOPICOS - ASSOCIACAO MEDICAMENTOSA;TRIANCINOLONA ACETONIDA;1,00;COMERCIAL;PASTA;VENDA SOB PRESCRICAO MEDICA;Não;Adulto
COLIPAN;ANTIESPASMODICOS E ANTICOLINERGICOS GASTRINTESTINAIS;BUTIL BROMETO DE ESCOPOLAMINA;10,0;;COMPRIMIDO REVESTIDO;;Não;Adulto e Pediátrico acima de 
COLÍRIO LEGRAND;DESCONGESTIONATES OFTALMICOS;CLORIDRATO DE NAFAZOLINA;0.150;;SOLUÇAO OFTALMICA;;Não;Adulto
COLÍRIO LEGRAND;DESCONGESTIONATES OFTALMICOS;sulfato de zinco heptaidratado;0.533;;SOLUÇAO OFTALMICA;;Não;Adulto
COLÍRIO MOURA BRASIL;DESCONGESTIONATES OFTALMICOS;CLORIDRATO DE NAFAZOLINA;0.150;;SOLUÇAO OFTALMICA;VENDA SEM PRESCRIÇAO MEDICA;Não;Adulto acima de
COLÍRIO MOURA BRASIL;DESCONGESTIONATES OFTALMICOS;CLORIDRATO DE NAFAZOLINA;0.150;;SOLUÇAO OFTALMICA;;Não;Adulto acima de
COLÍRIO MOURA BRASIL;DESCONGESTIONATES OFTALMICOS;CLORIDRATO DE NAFAZOLINA;0.150;;SOLUÇAO OFTALMICA;;Não;Adulto
COLÍRIO MOURA BRASIL;DESCONGESTIONATES OFTALMICOS;CLORIDRATO DE NAFAZOLINA;0.150;COMERCIAL;SOLUÇAO OFTALMICA;VENDA SEM PRESCRIÇAO MEDICA;Não;Adulto acima de
COLÍRIO MOURA BRASIL;DESCONGESTIONATES OFTALMICOS;sulfato de zinco heptaidratado;0.300;COMERCIAL;SOLUÇAO OFTALMICA;VENDA SEM PRESCRIÇAO MEDICA;Não;Adulto acima de
COLÍRIO MOURA BRASIL;DESCONGESTIONATES OFTALMICOS;sulfato de zinco heptaidratado;0.300;;SOLUÇAO OFTALMICA;;Não;Adulto
COLÍRIO MOURA BRASIL;DESCONGESTIONATES OFTALMICOS;sulfato de zinco heptaidratado;0.300;;SOLUÇAO OFTALMICA;VENDA SEM PRESCRIÇAO MEDICA;Não;Adulto acima de
COLÍRIO MOURA BRASIL;DESCONGESTIONATES OFTALMICOS;sulfato de zinco heptaidratado;0.300;;SOLUÇAO OFTALMICA;;Não;Adulto acima de
COLÍRIO NEO BRASIL;DESCONGESTIONATES OFTALMICOS;CLORIDRATO DE NAFAZOLINA;0,15;;SOLUÇAO OFTALMICA;;Não;Adulto acima de
COLÍRIO NEO BRASIL;DESCONGESTIONATES OFTALMICOS;sulfato de zinco heptaidratado;0,30;;SOLUÇAO OFTALMICA;;Não;Adulto acima de
COLIS-TEK;ANTIBIOTICOS SISTEMICOS SIMPLES;COLISTIMETATO DE SÓDIO;8.816.08;;PO LIOFILO INJETAVEL;;Sim;Adulto e Pediátrico
COLIS-TEK;ANTIBIOTICOS SISTEMICOS SIMPLES;COLISTIMETATO DE SÓDIO;8.816.08;;Pó Liofilizado para Solução Injetável;;Sim;Adulto e Pediátrico
COLIS-TEK;ANTIBIOTICOS SISTEMICOS SIMPLES;COLISTIMETATO DE SÓDIO;4.408.040;;Pó Liofilizado para Solução Injetável;;Sim;Adulto e Pediátrico
COLISTIMETATO DE SÓDIO;ANTIBIOTICOS SISTEMICOS SIMPLES;COLISTIMETATO DE SÓDIO;4.408.040;;PO LIOFILO INJETAVEL;;Sim;Adulto e Pediátrico
COLISTIMETATO DE SÓDIO;ANTIBIOTICOS SISTEMICOS SIMPLES;COLISTIMETATO DE SÓDIO;8.816.08;;PO LIOFILO INJETAVEL;;Sim;Adulto e Pediátrico
COLISTIMETATO SODICO;ANTIBIOTICOS SISTEMICOS SIMPLES;COLISTIMETATO DE SÓDIO;1000000;;PO ESTERIL;;Sim;Adulto e Pediátrico
COLISTIMETATO SODICO;ANTIBIOTICOS SISTEMICOS SIMPLES;COLISTIMETATO DE SÓDIO;2000000;;PO ESTERIL;;Sim;Adulto e Pediátrico
COLLECTRO;ANTINEOPLASICO;OXALIPLATINA;5,000;;Solução Injetável ;;Sim;Adulto
COLLECTRO;CITOSTATICOS ALQUILANTES;OXALIPLATINA;50,000;;PO LIOFILO PARA SOLUÇAO INJETAVEL;;Sim;Adulto
COLLECTRO;CITOSTATICOS ALQUILANTES;OXALIPLATINA;100,000;;PO LIOFILO PARA SOLUÇAO INJETAVEL;;Sim;Adulto
COLOBIL;MEDICAMENTOS DINAMIZADOS COMPOSTOS;BERBERIS VULGARIS L.;0.33;;SOLUÇAO ORAL;;Não;Adulto
COLOBIL;MEDICAMENTOS DINAMIZADOS COMPOSTOS;Colocynthis;0.33;;SOLUÇAO ORAL;;Não;Adulto
COLOBIL;MEDICAMENTOS DINAMIZADOS COMPOSTOS;Nux vômica;0.34;;SOLUÇAO ORAL;;Não;Adulto
COLOBIL;OUTROS DIGESTIVOS;BERBERIS VULGARIS L.;0.33;;SOLUÇAO ORAL;;Não;Adulto
COLOBIL;OUTROS DIGESTIVOS;Colocynthis;0.33;;SOLUÇAO ORAL;;Não;Adulto
COLOBIL;OUTROS DIGESTIVOS;Nux vômica;0.34;;SOLUÇAO ORAL;;Não;Adulto
COLOHALER;ANTIBACTERIANO;COLISTIMETATO DE SÓDIO;125,00;;CAPSULA GELATINOSA DURA COM PO PARA INALAÇAO;;Não;Adulto e Pediátrico acima de 
COLPIST MT;PRODUTOS GINECOLOGICOS ANTIINFECCIOSOS TOPICOS ASSOCIACAO MEDICAMENTOSA;BENZOILMETRONIDAZOL;62,5;COMERCIAL;CREME VAGINAL;VENDA SEM PRESCRIÇAO MEDICA;Não;Adulto
COLPIST MT;PRODUTOS GINECOLOGICOS ANTIINFECCIOSOS TOPICOS ASSOCIACAO MEDICAMENTOSA;CLORETO DE BENZALCÔNIO;1,25;COMERCIAL;CREME VAGINAL;VENDA SEM PRESCRIÇAO MEDICA;Não;Adulto
COLPIST MT;PRODUTOS GINECOLOGICOS ANTIINFECCIOSOS TOPICOS ASSOCIACAO MEDICAMENTOSA;NISTATINA;25000 UI/G;COMERCIAL;CREME VAGINAL;VENDA SEM PRESCRIÇAO MEDICA;Não;Adulto
COLPISTAR;OUTROS PRODUTOS PARA USO EM GINECOLOGIA E OBSTETRICIA;CLORETO DE BENZÂLCONIO;1,250;;CREME VAGINAL;;Não;Adulto
COLPISTAR;OUTROS PRODUTOS PARA USO EM GINECOLOGIA E OBSTETRICIA;LISOZIMA;2,5;;CREME VAGINAL;;Não;Adulto
COLPISTAR;OUTROS PRODUTOS PARA USO EM GINECOLOGIA E OBSTETRICIA;METRONIDAZOL;62,5;;CREME VAGINAL;;Não;Adulto
COLPISTAR;OUTROS PRODUTOS PARA USO EM GINECOLOGIA E OBSTETRICIA;NISTATINA;4,380;;CREME VAGINAL;;Não;Adulto
COLTRIENO;ESTROGENOS SIMPLES;PROMESTRIENO;10,00;;CREME VAGINAL;;Não informado;Adulto
COLUJET;GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.;TRIANCINOLONA ACETONIDA;1,00;;PASTA;;Não;Adulto
COMBIGAN;ANTIGLAUCOMATOSOS;MALEATO DE TIMOLOL;6,80;;Solução oftálmica;;Não;Adulto
COMBIGAN;ANTIGLAUCOMATOSOS;TARTARATO DE BRIMONIDINA;2,00;;Solução oftálmica;;Não;Adulto
COMBODART;OUTROS PRODUTOS COM ACAO NO TRATO URINARIO;CLORIDRATO DE TANSULOSINA;0,40;;Cápsula dura;;Não;Adulto
COMBODART;OUTROS PRODUTOS COM ACAO NO TRATO URINARIO;DUTASTERIDA;0,50;;Cápsula dura;;Não;Adulto
COMPAZ;ANSIOLITICOS SIMPLES;DIAZEPAM;5.00;;COMPRIMIDO SIMPLES;;Não;Adulto
COMPAZ;ANSIOLITICOS SIMPLES;DIAZEPAM;10.00;;COMPRIMIDO SIMPLES;;Não;Adulto
COMPAZ;ANSIOLITICOS SIMPLES;DIAZEPAM;5.0;;SOLUÇAO INJETAVEL;;Não;Adulto e Pediátrico
COMPLEXO B;COMPLEXO VITAMÍNICO B (SOMENTE);CLORIDRATO DE PIRIDOXINA;2,00000;;COMPRIMIDO REVESTIDO;;Não;Adulto e Pediátrico
COMPLEXO B;COMPLEXO VITAMÍNICO B (SOMENTE);NICOTINAMIDA;20,00000;;COMPRIMIDO REVESTIDO;;Não;Adulto e Pediátrico
COMPLEXO B;COMPLEXO VITAMÍNICO B (SOMENTE);NITRATO DE TIAMINA;5,45000;;COMPRIMIDO REVESTIDO;;Não;Adulto e Pediátrico
COMPLEXO B;COMPLEXO VITAMÍNICO B (SOMENTE);PANTOTENATO DE CALCIO;3,00000;;COMPRIMIDO REVESTIDO;;Não;Adulto e Pediátrico
COMPLEXO B;COMPLEXO VITAMÍNICO B (SOMENTE);RIBOFLAVINA;2,00000;;COMPRIMIDO REVESTIDO;;Não;Adulto e Pediátrico
COMPLEXO B 12 XPE;COMPLEXO VITAMÍNICO B (SOMENTE);CIANOCOBALAMINA;1,500;;Xarope ;;Não;Adulto e Pediátrico
COMPLEXO B 12 XPE;COMPLEXO VITAMÍNICO B (SOMENTE);CLORIDRATO DE PIRIDOXINA;1,000;;Xarope ;;Não;Adulto e Pediátrico
COMPLEXO B 12 XPE;COMPLEXO VITAMÍNICO B (SOMENTE);CLORIDRATO DE TIAMINA;3,000;;Xarope ;;Não;Adulto e Pediátrico
COMPLEXO B 12 XPE;COMPLEXO VITAMÍNICO B (SOMENTE);fosfato sódico de riboflavina;1,000;;Xarope ;;Não;Adulto e Pediátrico
COMPLEXO B 12 XPE;COMPLEXO VITAMÍNICO B (SOMENTE);NICOTINAMIDA;2,500;;Xarope ;;Não;Adulto e Pediátrico
COMPLEXO B 12 XPE;COMPLEXO VITAMÍNICO B (SOMENTE);PANTOTENATO DE CÁLCIO;1,500;;Xarope ;;Não;Adulto e Pediátrico
CONAZOL;ANTIMICOTICOS PARA USO TOPICO;CETOCONAZOL;20,0;;CREME DERMATOLOGICO;VENDA SEM PRESCRIÇAO MEDICA;Não;Adulto e Pediátrico
CONAZOL;ANTIMICOTICOS PARA USO TOPICO;CETOCONAZOL;20,0;;SHAMPOO;VENDA SEM PRESCRIÇAO MEDICA;Não;Adulto e Pediátrico
CONAZOL;ANTIMICOTICOS PARA USO TOPICO;CETOCONAZOL;200;;COMPRIMIDO SIMPLES;VENDA SEM PRESCRIÇAO MEDICA;Não;Adulto e Pediátrico
CONCÁRDIO;BETABLOQUEADORES SIMPLES;hemiFUMARATO DE BISOPROLOL;1,25;;COMPRIMIDO REVESTIDO;;Não;Adulto
CONCÁRDIO;BETABLOQUEADORES SIMPLES;hemiFUMARATO DE BISOPROLOL;1.25;;COMPRIMIDO REVESTIDO;;Não;Adulto
CONCÁRDIO;BETABLOQUEADORES SIMPLES;hemiFUMARATO DE BISOPROLOL;10.00;;COMPRIMIDO REVESTIDO;;Não;Adulto
CONCÁRDIO;BETABLOQUEADORES SIMPLES;hemiFUMARATO DE BISOPROLOL;5.00;;COMPRIMIDO REVESTIDO;;Não;Adulto
CONCÁRDIO;BETABLOQUEADORES SIMPLES;hemiFUMARATO DE BISOPROLOL;10,00;;COMPRIMIDO REVESTIDO;;Não;Adulto
CONCÁRDIO;BETABLOQUEADORES SIMPLES;hemiFUMARATO DE BISOPROLOL;5,00;;COMPRIMIDO REVESTIDO;;Não;Adulto
CONCÁRDIO;BETABLOQUEADORES SIMPLES;hemiFUMARATO DE BISOPROLOL;2,5;;COMPRIMIDO REVESTIDO;;Não;Adulto
CONCÁRDIO;BETABLOQUEADORES SIMPLES;hemiFUMARATO DE BISOPROLOL;2,50;;COMPRIMIDO REVESTIDO;;Não;Adulto
CONCEPNOR;ANTICONCEPCIONAIS;ETINILESTRADIOL;.3;;COMPRIMIDO REVESTIDO;;Não;Adulto
CONCEPNOR;ANTICONCEPCIONAIS;LEVONORGESTREL;.15;;COMPRIMIDO REVESTIDO;;Não;Adulto
CONCOR;BETABLOQUEADORES SIMPLES;hemiFUMARATO DE BISOPROLOL;2,50;;COMPRIMIDO REVESTIDO;;Não;Adulto
CONCOR;BETABLOQUEADORES SIMPLES;hemiFUMARATO DE BISOPROLOL;10,0;;COMPRIMIDO REVESTIDO;;Não;Adulto
CONCOR;BETABLOQUEADORES SIMPLES;hemiFUMARATO DE BISOPROLOL;1,250;;COMPRIMIDO REVESTIDO;;Não;Adulto
CONCOR;BETABLOQUEADORES SIMPLES;hemiFUMARATO DE BISOPROLOL;5,0;;COMPRIMIDO REVESTIDO;;Não;Adulto
CONCOR HCT;DIURETICOS ASSOCIADOS A BETABLOQUEADORES;BISOPROLOL;5.0;;COMPRIMIDO REVESTIDO;;Não;Adulto
CONCOR HCT;DIURETICOS ASSOCIADOS A BETABLOQUEADORES;BISOPROLOL;10.0;;COMPRIMIDO REVESTIDO;;Não;Adulto
CONCOR HCT;DIURETICOS ASSOCIADOS A BETABLOQUEADORES;HIDROCLOROTIAZIDA;25.0;;COMPRIMIDO REVESTIDO;;Não;Adulto
CONCOR HCT;DIURETICOS ASSOCIADOS A BETABLOQUEADORES;HIDROCLOROTIAZIDA;12.5;;COMPRIMIDO REVESTIDO;;Não;Adulto
CONDROFLEX;OUTROS PRODUTOS COM ACAO NO SISTEMA MUSCULO ESQUELETICO;CONDROITINA SULFATO DE SÓDIO;400;;CAPSULA GELATINOSA DURA;;Não;Adulto
CONDROFLEX;OUTROS PRODUTOS COM ACAO NO SISTEMA MUSCULO ESQUELETICO;SULFATO DE GLICOSAMINA CLORETO DE SÓDIO;628;;CAPSULA GELATINOSA DURA;;Não;Adulto
CONDUVAZ;ANTIVARICOSOS DE ACAO SISTEMICA;DIOSMINA;450;;COMPRIMIDO REVESTIDO;;Não;Adulto
CONDUVAZ;ANTIVARICOSOS DE ACAO SISTEMICA;HESPERIDINA;50;;COMPRIMIDO REVESTIDO;;Não;Adulto
CONECT ER;ANTICONVULSIVANTES;DIVALPROATO DE SÓDIO;538,100;;COMPRIMIDO REVESTIDO DE LIBERAÇÃO PROLONGADA;;Não;Adulto e Pediátrico
Coniso;GLICOCORTICOIDES SISTEMICOS;FOSFATO SÓDICO DE PREDNISOLONA;4,020 ;;Solução ;;Não;Adulto e Pediátrico
CONJUNTINOL;MEDICAMENTOS COM ACAO NO APARELHO VISUAL;CLORIDRATO DE OLOPATADINA;1,108;;Solução ;;Não;Adulto e Pediátrico acima de 
CONSTANTE;ANSIOLITICOS SIMPLES;ALPRAZOLAM;0.515;COMERCIAL;COMPRIMIDO SIMPLES;VENDA SOB PRESCRIÇAO MEDICA SUJEITA A NOTIFICACAO DE RECEITA "B";Não;Adulto acima de
CONSTANTE;ANSIOLITICOS SIMPLES;ALPRAZOLAM;1.03;COMERCIAL;COMPRIMIDO SIMPLES;VENDA SOB PRESCRIÇAO MEDICA SUJEITA A NOTIFICACAO DE RECEITA "B";Não;Adulto acima de
CONSTANTE;ANSIOLITICOS SIMPLES;ALPRAZOLAM;0.257;COMERCIAL;COMPRIMIDO SIMPLES;VENDA SOB PRESCRIÇAO MEDICA SUJEITA A NOTIFICACAO DE RECEITA "B";Não;Adulto acima de
CONSTANTE;ANSIOLITICOS SIMPLES;ALPRAZOLAM;0.257;COMERCIAL;COMPRIMIDO SIMPLES;VENDA SOB PRESCRIÇAO MEDICA SUJEITA A NOTIFICACAO DE RECEITA "B";Não informado;Adulto acima de
Contratur;RELAXANTES MUSCULARES;ACECLOFENACO;100,000;;CÁPSULA DURA;;Não;Adulto
Contratur;RELAXANTES MUSCULARES;CLORIDRATO DE CICLOBENZAPRINA;5,000;;CÁPSULA DURA;;Não;Adulto
Contrave;PREPARAÇÕES ANTIOBESIDADE, EXCLUINDO PRODUTOS DIETÉTICOS;CLORIDRATO DE BUPROPIONA;90,00;;Comprimido Revestido de Liberação Prolongada;;Não;Adulto
Contrave;PREPARAÇÕES ANTIOBESIDADE, EXCLUINDO PRODUTOS DIETÉTICOS;CLORIDRATO DE NALTREXONA;8,00;;Comprimido Revestido de Liberação Prolongada;;Não;Adulto
CONVIVANCE;ANTIVARICOSOS DE ACAO SISTEMICA;DIOSMINA;900,000;;Comprimido Revestido ;;Não;Adulto
CONVIVANCE;ANTIVARICOSOS DE ACAO SISTEMICA;DIOSMINA;450,000;;Comprimido Revestido ;;Não;Adulto
CONVIVANCE;ANTIVARICOSOS DE ACAO SISTEMICA;HESPERIDINA;50,000;;Comprimido Revestido ;;Não;Adulto
CONVIVANCE;ANTIVARICOSOS DE ACAO SISTEMICA;HESPERIDINA;100,000;;Comprimido Revestido ;;Não;Adulto
COPAXONE;IMUNOMODULADOR;ACETATO DE GLATIRÂMER;40,00;;Solução Injetável ;;Não;Adulto
COQUES;ANTINFLAMATORIOS;CELECOXIBE;200,0;;CAPSULA GELATINOSA DURA;;Não;Adulto
CORAMENT;GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.;BUDESONIDA;9,00;;Comprimido Revestido de Liberação Prolongada;;Não;Adulto
Coraprol;BETABLOQUEADORES SIMPLES;hemiFUMARATO DE BISOPROLOL;5,000;;Comprimido Revestido ;;Não;Adulto
Coraprol;BETABLOQUEADORES SIMPLES;hemiFUMARATO DE BISOPROLOL;10,000;;Comprimido Revestido ;;Não;Adulto
Coraprol;BETABLOQUEADORES SIMPLES;hemiFUMARATO DE BISOPROLOL;1,250;;Comprimido Revestido ;;Não;Adulto
Coraprol;BETABLOQUEADORES SIMPLES;hemiFUMARATO DE BISOPROLOL;2,500;;Comprimido Revestido ;;Não;Adulto
Coraprol;BETABLOQUEADORES SIMPLES;hemiFUMARATO DE BISOPROLOL;2,500;;Comprimido Revestido ;;Não informado;Adulto
CORASTORVA;ANTILIPEMICOS;ATORVASTATINA;41,430;COMERCIAL;COMPRIMIDO REVESTIDO;;Não;Adulto
CORASTORVA;ANTILIPEMICOS;ATORVASTATINA CÁLCICA;20,715;COMERCIAL;COMPRIMIDO REVESTIDO;VENDA SOB PRESCRICAO MEDICA;Não;Adulto acima de
CORASTORVA;ANTILIPEMICOS;ATORVASTATINA CÁLCICA;41,430;COMERCIAL;COMPRIMIDO REVESTIDO;;Não;Adulto
CORASTORVA;ANTILIPEMICOS;ATORVASTATINA CÁLCICA;82,860;COMERCIAL;COMPRIMIDO REVESTIDO;VENDA SOB PRESCRICAO MEDICA;Não;Adulto
CORASTORVA;ANTILIPEMICOS;ATORVASTATINA CÁLCICA;20,715;COMERCIAL;COMPRIMIDO REVESTIDO;VENDA SOB PRESCRICAO MEDICA;Não;Adulto e Pediátrico acima de 
CORASTORVA;ANTILIPEMICOS;ATORVASTATINA CÁLCICA;10,000;COMERCIAL;COMPRIMIDO REVESTIDO;VENDA SOB PRESCRICAO MEDICA;Não;Adulto e Pediátrico acima de 
CORASTORVA;ANTILIPEMICOS;ATORVASTATINA CÁLCICA;10,3575;COMERCIAL;COMPRIMIDO REVESTIDO;VENDA SOB PRESCRICAO MEDICA;Não;Adulto e Pediátrico acima de 
CORATEZ;ANTILIPEMICOS;EZETIMIBA;10,000;;COMPRIMIDO SIMPLES;;Não;Adulto
Corbis;ANTI-HIPERTENSIVOS;hemiFUMARATO DE BISOPROLOL;5,000;;COMPRIMIDO REVESTIDO;;Não;Adulto
Corbis;ANTI-HIPERTENSIVOS;hemiFUMARATO DE BISOPROLOL;2,500;;COMPRIMIDO REVESTIDO;;Não;Adulto
Corbis;ANTI-HIPERTENSIVOS;hemiFUMARATO DE BISOPROLOL;10,000;;COMPRIMIDO REVESTIDO;;Não;Adulto
CORDAREX;ANTI-HIPERTENSIVOS SIMPLES;BESILATO DE ANLODIPINO;13,890;;COMPRIMIDO SIMPLES;;Não;Adulto
CORDAREX;ANTI-HIPERTENSIVOS SIMPLES;BESILATO DE ANLODIPINO;6,944;;COMPRIMIDO SIMPLES;;Não;Adulto
CORDAREX;ANTI-HIPERTENSIVOS SIMPLES;BESILATO DE ANLODIPINO;3,472;;COMPRIMIDO SIMPLES;;Não;Adulto
CORDIL;ANTIANGINOSOS E VASODILATADORES;CLORIDRATO DE DILTIAZEM;60.000;;COMPRIMIDO SIMPLES;VENDA SOB PRESCRICAO MEDICA;Não;Adulto
CORDIL;ANTIANGINOSOS E VASODILATADORES;CLORIDRATO DE DILTIAZEM;150,00;COMERCIAL;CAPSULA DE ACAO PROLONGADA;VENDA SOB PRESCRICAO MEDICA;Não;Adulto
CORDIL;ANTIANGINOSOS E VASODILATADORES;CLORIDRATO DE DILTIAZEM;60.000;COMERCIAL;COMPRIMIDO SIMPLES;VENDA SOB PRESCRICAO MEDICA;Não;Adulto
COREG;ANTI-HIPERTENSIVOS;CARVEDILOL;12.500;;COMPRIMIDO SIMPLES;;Não;Adulto
COREG;ANTI-HIPERTENSIVOS;CARVEDILOL;25.000;;COMPRIMIDO SIMPLES;;Não;Adulto
COREG;ANTI-HIPERTENSIVOS;CARVEDILOL;6.250;;COMPRIMIDO SIMPLES;;Não;Adulto
CORISTINA D;PRODUTO P.TERAPIA SINTOMATICA DA GRIPE;ÁCIDO ACETIL SALICILICO;400;;COMPRIMIDO CAMADA TRIPLA;;Não;Adulto e Pediátrico acima de 
CORISTINA D;PRODUTO P.TERAPIA SINTOMATICA DA GRIPE;CAFEÍNA;30;;COMPRIMIDO CAMADA TRIPLA;;Não;Adulto e Pediátrico acima de 
CORISTINA D;PRODUTO P.TERAPIA SINTOMATICA DA GRIPE;CLORIDRATO DE FENILEFRINA;10;;COMPRIMIDO CAMADA TRIPLA;;Não;Adulto e Pediátrico acima de 
CORISTINA D;PRODUTO P.TERAPIA SINTOMATICA DA GRIPE;MALEATO DE DEXCLORFENIRAMINA;1;;COMPRIMIDO CAMADA TRIPLA;;Não;Adulto e Pediátrico acima de 
CORISTINA DIA;ANALGESICOS NAO NARCOTICOS;CLORIDRATO DE FENILEFRINA;20,00;;COMPRIMIDO SIMPLES;;Não;Adulto e Pediátrico acima de 
CORISTINA DIA;ANALGESICOS NAO NARCOTICOS;PARACETAMOL;400;;COMPRIMIDO SIMPLES;;Não;Adulto e Pediátrico acima de 
CORISTINA DIA;ANALGESICOS NAO NARCOTICOS;PARACETAMOL;400,00;;COMPRIMIDO SIMPLES;;Não;Adulto e Pediátrico acima de 
